read_id	true_pos	found_pos	mismatch	status
70482	500095	500095	0	correct
70483	806281	806281	0	correct
70484	568943	568943	0	correct
70485	658110	658110	0	correct
70486	392843	392843	0	correct
70487	334109	334109	0	correct
70488	253225	253225	0	correct
70489	376185	376185	0	correct
70490	904748	904748	0	correct
70491	155883	155883	0	correct
70492	85056	85056	0	correct
70493	835231	835231	0	correct
70494	153982	153982	1	correct
70495	508991	508991	0	correct
70496	320501	320501	0	correct
70497	557002	557002	0	correct
70498	919743	919743	0	correct
70499	883466	650665	0	wrong
70500	564194	564194	0	correct
70501	15830	15830	0	correct
70502	373162	373162	0	correct
70503	66921	66921	0	correct
70504	402666	402666	0	correct
70505	161574	161574	0	correct
70506	837753	837753	0	correct
70507	30036	30036	0	correct
70508	26778	26778	0	correct
70509	658137	658137	0	correct
70510	11338	11338	0	correct
70511	633861	633861	0	correct
70512	46083	46083	0	correct
70513	210795	210795	0	correct
70514	469191	469191	1	correct
70515	149402	149402	0	correct
70516	581232	581232	0	correct
70517	145680	145680	0	correct
70518	624450	624450	0	correct
70519	953213	953213	0	correct
70520	731115	731115	0	correct
70521	693484	693484	0	correct
70522	189718	189718	0	correct
70523	585411	585411	0	correct
70524	262277	262277	0	correct
70525	322477	322477	0	correct
70526	243499	243499	0	correct
70527	433030	433030	0	correct
70528	149167	149167	0	correct
70529	89403	89403	0	correct
70530	244388	244388	0	correct
70531	998122	998122	0	correct
70532	613634	613634	0	correct
70533	755063	755063	0	correct
70534	366400	366400	0	correct
70535	621435	621435	0	correct
70536	767890	767890	0	correct
70537	587750	587750	0	correct
70538	536403	532518	0	wrong
70539	504299	504299	0	correct
70540	212033	212033	0	correct
70541	257419	257419	0	correct
70542	467368	467368	0	correct
70543	226383	226383	0	correct
70544	593351	593351	0	correct
70545	549516	549516	0	correct
70546	866169	866169	0	correct
70547	70198	70198	0	correct
70548	833693	833693	0	correct
70549	74468	74468	0	correct
70550	426467	426467	0	correct
70551	560797	560797	0	correct
70552	647657	647657	0	correct
70553	919785	919785	0	correct
70554	297796	297796	0	correct
70555	914245	914245	0	correct
70556	632984	632984	0	correct
70557	10827	10827	0	correct
70558	912765	912765	0	correct
70559	107391	107391	0	correct
70560	624524	624524	0	correct
70561	583060	583060	0	correct
70562	303763	303763	0	correct
70563	848451	848451	0	correct
70564	643964	643964	0	correct
70565	954421	954421	0	correct
70566	902728	902728	0	correct
70567	860557	860557	0	correct
70568	137042	137042	1	correct
70569	677593	677593	0	correct
70570	482432	482432	0	correct
70571	200519	200519	0	correct
70572	321041	321041	0	correct
70573	72619	72619	0	correct
70574	241460	241460	0	correct
70575	47514	47514	0	correct
70576	396197	396197	0	correct
70577	612059	612059	0	correct
70578	393956	393956	0	correct
70579	36187	36187	0	correct
70580	210426	210426	0	correct
70581	739218	739218	0	correct
70582	403613	403613	0	correct
70583	712450	712450	0	correct
70584	633713	633713	0	correct
70585	79608	79608	0	correct
70586	25731	25731	0	correct
70587	906596	906596	0	correct
70588	989196	880774	0	wrong
70589	521914	521914	0	correct
70590	295935	295935	0	correct
70591	904412	904412	0	correct
70592	623627	623627	0	correct
70593	901583	901583	0	correct
70594	283540	283540	0	correct
70595	197028	197028	0	correct
70596	393524	393524	0	correct
70597	380566	380566	0	correct
70598	549221	549221	0	correct
70599	134622	134622	0	correct
70600	611834	611834	0	correct
70601	774955	774955	0	correct
70602	770435	770435	0	correct
70603	504110	504110	0	correct
70604	791660	791660	0	correct
70605	928780	928780	0	correct
70606	518688	518688	0	correct
70607	208209	208209	0	correct
70608	75723	75723	0	correct
70609	688347	688347	0	correct
70610	557767	557767	0	correct
70611	989208	647985	0	wrong
70612	477566	477566	0	correct
70613	665361	665361	0	correct
70614	215380	215380	0	correct
70615	68771	68771	0	correct
70616	10162	10162	0	correct
70617	588407	588407	0	correct
70618	315956	315956	0	correct
70619	179837	179837	0	correct
70620	259480	259480	0	correct
70621	30501	30501	0	correct
70622	482896	482896	0	correct
70623	334950	334950	0	correct
70624	761579	761579	0	correct
70625	266096	266096	0	correct
70626	439027	439027	0	correct
70627	788748	788748	0	correct
70628	951540	951540	0	correct
70629	373669	373669	0	correct
70630	221306	221306	0	correct
70631	732937	732937	0	correct
70632	220945	220945	0	correct
70633	16238	16238	0	correct
70634	604432	604432	0	correct
70635	14811	14811	0	correct
70636	896236	896236	1	correct
70637	29312	29312	0	correct
70638	671838	671838	0	correct
70639	219352	219352	0	correct
70640	673658	673658	0	correct
70641	373976	373976	0	correct
70642	806262	806262	0	correct
70643	607828	607828	0	correct
70644	668660	668660	0	correct
70645	985885	985885	0	correct
70646	759325	759133	0	wrong
70647	354399	354399	0	correct
70648	866102	866102	0	correct
70649	55657	55657	0	correct
70650	7910	7910	0	correct
70651	194894	194894	0	correct
70652	885597	885597	0	correct
70653	897825	897825	0	correct
70654	215258	215258	0	correct
70655	699358	699358	0	correct
70656	912079	912079	0	correct
70657	790177	790177	0	correct
70658	266175	266175	0	correct
70659	124164	124164	0	correct
70660	455225	455225	0	correct
70661	134983	134983	0	correct
70662	933856	933856	0	correct
70663	112242	112242	0	correct
70664	109743	109743	0	correct
70665	857144	857144	1	correct
70666	745261	745261	0	correct
70667	209961	209961	0	correct
70668	392437	392437	0	correct
70669	643133	643133	0	correct
70670	24100	24100	0	correct
70671	516151	516151	0	correct
70672	939105	939105	0	correct
70673	544374	544374	0	correct
70674	117825	117825	0	correct
70675	195429	195429	0	correct
70676	774119	774119	0	correct
70677	635227	635227	0	correct
70678	384259	384259	0	correct
70679	43099	43099	0	correct
70680	810559	810559	0	correct
70681	993443	993443	0	correct
70682	750265	750265	0	correct
70683	26758	26758	0	correct
70684	633200	633200	0	correct
70685	50155	50155	0	correct
70686	939195	939195	0	correct
70687	324638	324638	0	correct
70688	98920	98920	0	correct
70689	831601	831601	0	correct
70690	798555	798555	0	correct
70691	257181	257181	0	correct
70692	670765	670765	0	correct
70693	471921	471921	0	correct
70694	314711	314711	0	correct
70695	17976	17976	0	correct
70696	545956	545956	0	correct
70697	78877	78877	0	correct
70698	644608	644608	0	correct
70699	607948	607948	0	correct
70700	736250	736250	1	correct
70701	194352	194352	0	correct
70702	187054	187054	0	correct
70703	694234	694234	0	correct
70704	102110	102110	0	correct
70705	785368	785368	0	correct
70706	102052	102052	0	correct
70707	850309	850309	0	correct
70708	293860	293860	0	correct
70709	133795	133795	0	correct
70710	154168	154168	0	correct
70711	455495	455495	0	correct
70712	535626	531741	0	wrong
70713	947053	947053	0	correct
70714	437027	437027	0	correct
70715	772061	772061	0	correct
70716	893040	893040	0	correct
70717	116956	116956	0	correct
70718	717381	717381	0	correct
70719	502485	502485	0	correct
70720	205806	205806	0	correct
70721	922353	922353	0	correct
70722	45725	45725	0	correct
70723	440026	440026	0	correct
70724	709135	709135	0	correct
70725	837393	837393	0	correct
70726	845803	845803	0	correct
70727	495829	495829	0	correct
70728	700973	700973	0	correct
70729	106808	106808	0	correct
70730	643775	643775	0	correct
70731	147850	147850	0	correct
70732	249307	249307	0	correct
70733	46674	46674	0	correct
70734	494589	494589	0	correct
70735	195309	195309	0	correct
70736	724940	724940	0	correct
70737	893588	893588	0	correct
70738	193369	193369	0	correct
70739	650179	650179	0	correct
70740	476529	476529	0	correct
70741	738835	738835	0	correct
70742	117024	117024	0	correct
70743	621643	621643	0	correct
70744	530703	534588	0	wrong
70745	386528	386528	0	correct
70746	573520	573520	0	correct
70747	216854	216854	0	correct
70748	535370	527600	0	wrong
70749	925587	925587	0	correct
70750	469451	469451	0	correct
70751	514814	646629	0	wrong
70752	587436	587436	0	correct
70753	481085	481085	0	correct
70754	996770	996770	0	correct
70755	996075	996075	0	correct
70756	622518	622518	0	correct
70757	383918	383918	0	correct
70758	752545	752545	0	correct
70759	854100	854100	0	correct
70760	192115	192115	0	correct
70761	862319	862319	0	correct
70762	530008	530008	0	correct
70763	232663	232663	0	correct
70764	7505	7505	0	correct
70765	94836	94836	0	correct
70766	31456	31456	0	correct
70767	975591	975591	0	correct
70768	322471	322471	0	correct
70769	425884	425884	0	correct
70770	466586	466586	0	correct
70771	2220	2220	0	correct
70772	575620	575620	0	correct
70773	499003	499003	0	correct
70774	887978	887978	0	correct
70775	619282	619282	0	correct
70776	771733	771733	0	correct
70777	776065	776065	0	correct
70778	299968	299968	0	correct
70779	942914	942914	0	correct
70780	743462	743462	0	correct
70781	915144	915144	0	correct
70782	549375	549375	0	correct
70783	940108	940108	0	correct
70784	779158	779158	0	correct
70785	32124	32124	0	correct
70786	411037	411037	0	correct
70787	711753	711753	0	correct
70788	91890	91890	0	correct
70789	225851	225851	0	correct
70790	618469	618469	0	correct
70791	187547	187547	0	correct
70792	557021	557021	0	correct
70793	800295	800295	0	correct
70794	953575	953575	1	correct
70795	417117	417117	0	correct
70796	162125	162125	0	correct
70797	916573	916573	0	correct
70798	656113	656113	0	correct
70799	42433	42433	0	correct
70800	474059	474059	0	correct
70801	802157	802157	0	correct
70802	378911	378911	0	correct
70803	136830	136830	0	correct
70804	794544	794544	0	correct
70805	176572	176572	0	correct
70806	810626	810626	0	correct
70807	477337	477337	0	correct
70808	714579	714579	0	correct
70809	395578	395578	0	correct
70810	83599	83599	0	correct
70811	486158	486158	0	correct
70812	345100	345100	1	correct
70813	939999	939999	0	correct
70814	46748	46748	0	correct
70815	657369	657369	0	correct
70816	343671	343671	0	correct
70817	290300	290300	0	correct
70818	647898	880699	0	wrong
70819	172903	172903	0	correct
70820	518691	518691	0	correct
70821	420034	420034	0	correct
70822	702916	702916	0	correct
70823	451627	451627	0	correct
70824	551445	551445	0	correct
70825	601276	601276	0	correct
70826	555797	555797	0	correct
70827	265994	265994	0	correct
70828	510950	510950	0	correct
70829	767486	767486	0	correct
70830	364314	364314	0	correct
70831	98457	98457	0	correct
70832	446551	446551	0	correct
70833	560437	560437	0	correct
70834	112434	112434	0	correct
70835	623513	623513	0	correct
70836	834484	834484	0	correct
70837	206825	206825	0	correct
70838	889185	889185	0	correct
70839	825987	825987	0	correct
70840	766248	766248	0	correct
70841	615414	615414	0	correct
70842	583569	583569	0	correct
70843	645703	519515	0	wrong
70844	569162	569162	0	correct
70845	497729	497729	0	correct
70846	470309	470309	0	correct
70847	909567	909567	0	correct
70848	231340	231340	0	correct
70849	693907	693907	0	correct
70850	383792	383792	0	correct
70851	381824	381824	0	correct
70852	989877	648654	0	wrong
70853	238598	238598	0	correct
70854	145798	145798	0	correct
70855	71059	71059	0	correct
70856	542667	542667	0	correct
70857	165356	165356	0	correct
70858	866500	866500	0	correct
70859	992654	802953	0	wrong
70860	452988	452988	0	correct
70861	406755	406755	0	correct
70862	605592	605592	0	correct
70863	898661	898661	0	correct
70864	827769	827769	0	correct
70865	170564	170564	0	correct
70866	547545	547545	0	correct
70867	425348	425348	0	correct
70868	731447	731447	0	correct
70869	960490	960490	0	correct
70870	347262	347262	0	correct
70871	91129	91129	0	correct
70872	733001	733001	0	correct
70873	593967	593967	0	correct
70874	41020	41020	0	correct
70875	919145	919145	0	correct
70876	152894	152894	0	correct
70877	949655	949655	0	correct
70878	637277	637277	0	correct
70879	845982	845982	0	correct
70880	448941	448941	0	correct
70881	855909	855909	0	correct
70882	828324	828324	0	correct
70883	652164	652164	0	correct
70884	341964	341964	0	correct
70885	220416	124619	0	wrong
70886	767186	767186	0	correct
70887	730657	730657	0	correct
70888	139108	139108	0	correct
70889	978356	978356	0	correct
70890	930119	930119	0	correct
70891	525918	525918	0	correct
70892	418427	418427	0	correct
70893	260689	260689	0	correct
70894	230895	230895	0	correct
70895	573454	573454	0	correct
70896	789129	789129	0	correct
70897	690590	690590	0	correct
70898	947858	947858	0	correct
70899	208274	208274	0	correct
70900	918055	918055	0	correct
70901	719168	719168	0	correct
70902	237932	237932	0	correct
70903	587415	587415	0	correct
70904	671988	671988	0	correct
70905	612332	612332	0	correct
70906	546842	546842	0	correct
70907	305979	305979	0	correct
70908	725083	725083	0	correct
70909	155262	155262	0	correct
70910	486918	486918	0	correct
70911	623431	623431	0	correct
70912	469749	469749	0	correct
70913	586215	586215	0	correct
70914	882681	882681	0	correct
70915	338002	338002	0	correct
70916	871231	871231	0	correct
70917	295885	295885	0	correct
70918	787573	787573	0	correct
70919	347234	347234	0	correct
70920	704874	704874	0	correct
70921	489869	489869	0	correct
70922	678346	678346	0	correct
70923	974791	974791	0	correct
70924	56180	56180	0	correct
70925	763542	763542	0	correct
70926	749514	749514	0	correct
70927	851715	851715	0	correct
70928	638085	638085	0	correct
70929	505634	505634	0	correct
70930	302402	302402	0	correct
70931	526108	526108	1	correct
70932	820077	820077	0	correct
70933	204318	204318	0	correct
70934	832422	832422	0	correct
70935	721024	721024	0	correct
70936	932163	932163	0	correct
70937	421571	421571	0	correct
70938	418345	418345	0	correct
70939	742425	742425	0	correct
70940	551233	551233	0	correct
70941	409043	409043	1	correct
70942	905927	905927	0	correct
70943	108514	108514	0	correct
70944	316792	316792	0	correct
70945	173048	173048	0	correct
70946	796619	796619	0	correct
70947	811546	811546	0	correct
70948	991937	650714	0	wrong
70949	258608	258608	0	correct
70950	651916	651916	0	correct
70951	264346	264346	0	correct
70952	983675	983675	0	correct
70953	929341	929341	0	correct
70954	515797	515797	0	correct
70955	657616	657616	0	correct
70956	153048	153048	0	correct
70957	114304	114304	0	correct
70958	175590	175590	0	correct
70959	143581	143581	0	correct
70960	731353	731353	0	correct
70961	272359	272359	0	correct
70962	908	908	0	correct
70963	593978	593978	0	correct
70964	661868	661868	0	correct
70965	752803	752803	1	correct
70966	151267	151267	0	correct
70967	274488	274488	0	correct
70968	984340	984340	0	correct
70969	870616	870616	0	correct
70970	163122	163122	0	correct
70971	109177	109177	0	correct
70972	552447	552447	0	correct
70973	207593	207593	0	correct
70974	669426	669426	0	correct
70975	970436	970436	0	correct
70976	819472	819472	0	correct
70977	134740	134740	0	correct
70978	459250	459250	0	correct
70979	888085	888085	0	correct
70980	933771	933771	0	correct
70981	703914	703914	0	correct
70982	480232	480232	0	correct
70983	73084	73084	0	correct
70984	252052	252052	0	correct
70985	483692	483692	0	correct
70986	593018	593018	0	correct
70987	518964	518964	0	correct
70988	657986	657986	0	correct
70989	932112	932112	0	correct
70990	507376	507376	0	correct
70991	421092	421092	0	correct
70992	733160	733160	0	correct
70993	446750	446750	0	correct
70994	420668	420668	0	correct
70995	112480	112480	0	correct
70996	4336	4336	0	correct
70997	639154	639154	0	correct
70998	264531	264531	0	correct
70999	210890	210890	0	correct
71000	945877	945877	0	correct
71001	77531	77531	0	correct
71002	763201	763201	0	correct
71003	996890	996890	0	correct
71004	189528	189528	0	correct
71005	269621	269621	0	correct
71006	66651	66651	0	correct
71007	141049	141049	0	correct
71008	350786	350786	0	correct
71009	699470	699470	0	correct
71010	836277	836277	0	correct
71011	821658	821658	0	correct
71012	105976	105976	0	correct
71013	64075	64075	0	correct
71014	543338	543338	0	correct
71015	105390	105390	0	correct
71016	274992	274992	0	correct
71017	90171	90171	0	correct
71018	726233	726233	0	correct
71019	46957	46957	0	correct
71020	410	410	0	correct
71021	659437	659437	0	correct
71022	277166	277166	0	correct
71023	588296	588296	0	correct
71024	679230	679230	0	correct
71025	662787	662787	0	correct
71026	546734	546734	0	correct
71027	505652	505652	1	correct
71028	778843	778843	0	correct
71029	817483	817483	0	correct
71030	157671	157671	0	correct
71031	546652	546652	0	correct
71032	530960	534845	0	wrong
71033	918720	918720	0	correct
71034	195764	195764	0	correct
71035	485634	485634	0	correct
71036	639201	639201	0	correct
71037	790635	790635	0	correct
71038	131338	131338	0	correct
71039	407348	407348	0	correct
71040	148689	148689	0	correct
71041	435211	435211	0	correct
71042	328195	328195	0	correct
71043	848967	848967	0	correct
71044	401894	401894	0	correct
71045	107656	107656	0	correct
71046	498545	498545	0	correct
71047	564901	564901	0	correct
71048	580690	580690	0	correct
71049	726315	726315	0	correct
71050	468800	468800	0	correct
71051	750398	750398	0	correct
71052	45637	45637	0	correct
71053	591476	591476	0	correct
71054	343450	343450	0	correct
71055	448051	448051	0	correct
71056	61380	61380	0	correct
71057	260774	260774	0	correct
71058	118080	118080	0	correct
71059	909399	909399	0	correct
71060	92820	92820	0	correct
71061	369777	369777	0	correct
71062	158090	158090	0	correct
71063	798968	798968	0	correct
71064	812896	812896	0	correct
71065	31664	31664	0	correct
71066	627554	627554	0	correct
71067	232162	232162	0	correct
71068	506766	506766	0	correct
71069	345574	345574	0	correct
71070	732236	732236	0	correct
71071	671554	671554	0	correct
71072	961195	961195	0	correct
71073	319321	319321	0	correct
71074	417663	417663	0	correct
71075	41362	41362	0	correct
71076	367401	367401	0	correct
71077	173862	173862	0	correct
71078	977745	977745	0	correct
71079	259157	259157	0	correct
71080	771308	771308	0	correct
71081	176042	176042	0	correct
71082	777088	777088	0	correct
71083	203718	203718	0	correct
71084	599924	599924	0	correct
71085	768934	768934	0	correct
71086	506993	506993	0	correct
71087	412021	412021	0	correct
71088	550575	550575	0	correct
71089	405167	405167	0	correct
71090	652066	652066	0	correct
71091	966578	966578	0	correct
71092	376828	376828	0	correct
71093	446688	446688	0	correct
71094	782272	782272	0	correct
71095	927631	927631	0	correct
71096	909194	909194	0	correct
71097	299054	299054	1	correct
71098	571267	571267	0	correct
71099	400614	400614	0	correct
71100	381464	381464	0	correct
71101	396271	396271	0	correct
71102	695569	695569	0	correct
71103	546062	546062	0	correct
71104	182159	182159	0	correct
71105	584230	584230	0	correct
71106	968544	968544	0	correct
71107	248117	248117	0	correct
71108	657968	657968	0	correct
71109	793561	793561	0	correct
71110	67566	67566	0	correct
71111	496511	496511	0	correct
71112	529734	529734	0	correct
71113	7043	7043	0	correct
71114	750318	750318	0	correct
71115	591323	591323	0	correct
71116	277837	277837	0	correct
71117	798036	798036	0	correct
71118	50988	50988	0	correct
71119	250459	250459	0	correct
71120	489148	489148	0	correct
71121	37869	37869	0	correct
71122	833600	833600	1	correct
71123	807155	807155	0	correct
71124	251527	251527	1	correct
71125	976248	976248	0	correct
71126	716992	716992	0	correct
71127	76561	76561	0	correct
71128	407778	407778	0	correct
71129	938009	938009	0	correct
71130	59630	59630	0	correct
71131	359263	359263	0	correct
71132	303954	303954	0	correct
71133	941412	941412	0	correct
71134	313893	313893	0	correct
71135	648820	648820	0	correct
71136	904638	904638	0	correct
71137	890218	890218	0	correct
71138	981719	981719	0	correct
71139	785810	785810	0	correct
71140	209761	209761	0	correct
71141	27996	27996	0	correct
71142	430500	430500	0	correct
71143	65440	65440	0	correct
71144	976675	976675	1	correct
71145	525729	525729	0	correct
71146	407256	407256	0	correct
71147	129615	129615	0	correct
71148	349160	349160	1	correct
71149	461020	461020	0	correct
71150	109878	109878	0	correct
71151	954602	954602	0	correct
71152	753262	753262	0	correct
71153	294748	294748	0	correct
71154	446992	446992	0	correct
71155	488898	488898	0	correct
71156	638644	638644	0	correct
71157	384248	384248	0	correct
71158	509841	509841	0	correct
71159	629808	629808	0	correct
71160	174532	174532	0	correct
71161	193839	193839	0	correct
71162	176364	176364	0	correct
71163	259931	259931	0	correct
71164	939729	939729	0	correct
71165	858742	858742	0	correct
71166	889493	889493	0	correct
71167	811312	811312	0	correct
71168	610616	610616	0	correct
71169	789166	789166	0	correct
71170	1244	1244	0	correct
71171	770897	770897	0	correct
71172	433283	433283	0	correct
71173	459424	459424	0	correct
71174	530412	534297	0	wrong
71175	728869	728869	0	correct
71176	449424	449424	0	correct
71177	387193	387193	0	correct
71178	925422	925422	0	correct
71179	100706	100706	0	correct
71180	40864	40864	0	correct
71181	393363	393363	0	correct
71182	654909	654909	0	correct
71183	158658	158658	1	correct
71184	313827	313827	0	correct
71185	390840	390840	0	correct
71186	559460	559460	0	correct
71187	297416	297416	0	correct
71188	655898	655898	0	correct
71189	599143	599143	0	correct
71190	440808	440808	0	correct
71191	361529	361529	0	correct
71192	148370	148370	0	correct
71193	705569	705569	0	correct
71194	519023	519023	0	correct
71195	512131	512131	0	correct
71196	932929	932929	0	correct
71197	919465	919465	0	correct
71198	535864	531979	0	wrong
71199	91022	91022	0	correct
71200	122936	122936	0	correct
71201	687689	687689	0	correct
71202	824139	824139	0	correct
71203	672377	672377	0	correct
71204	221738	221738	0	correct
71205	950598	950598	0	correct
71206	370206	370206	1	correct
71207	371541	371541	0	correct
71208	428744	428744	0	correct
71209	305429	305429	0	correct
71210	339689	339689	0	correct
71211	172388	172388	0	correct
71212	404440	404440	0	correct
71213	265280	265280	0	correct
71214	795457	795457	0	correct
71215	501876	501876	0	correct
71216	223352	223352	0	correct
71217	837688	837688	0	correct
71218	470404	470404	0	correct
71219	284278	284278	0	correct
71220	20007	20007	0	correct
71221	157737	157737	0	correct
71222	507651	507651	0	correct
71223	272120	272120	0	correct
71224	111685	111685	0	correct
71225	100924	100924	0	correct
71226	282227	282227	0	correct
71227	926668	926668	0	correct
71228	324863	324863	0	correct
71229	872598	872598	0	correct
71230	82350	82350	0	correct
71231	308482	308482	0	correct
71232	360555	360555	0	correct
71233	246980	246980	0	correct
71234	498042	498042	0	correct
71235	905371	905371	0	correct
71236	431082	431082	0	correct
71237	1771	1771	0	correct
71238	280417	280417	0	correct
71239	600560	600560	0	correct
71240	294846	294846	0	correct
71241	915977	915977	0	correct
71242	633564	633564	0	correct
71243	508542	508542	0	correct
71244	718375	718375	0	correct
71245	2966	2966	0	correct
71246	576513	576513	0	correct
71247	218865	218865	0	correct
71248	976159	976159	0	correct
71249	922414	922414	0	correct
71250	944846	944846	0	correct
71251	17021	17021	0	correct
71252	98466	98466	0	correct
71253	394768	394768	0	correct
71254	261366	261366	0	correct
71255	789721	789721	0	correct
71256	868368	868368	0	correct
71257	838066	838066	0	correct
71258	29662	29662	0	correct
71259	477594	477594	0	correct
71260	592179	592179	0	correct
71261	232477	232477	0	correct
71262	954471	954471	0	correct
71263	599687	599687	0	correct
71264	678697	678697	0	correct
71265	263770	263770	0	correct
71266	91930	91930	0	correct
71267	255256	255256	0	correct
71268	747796	747796	0	correct
71269	807576	807576	0	correct
71270	376473	376473	0	correct
71271	154261	154261	0	correct
71272	921506	921506	0	correct
71273	5521	5521	0	correct
71274	286307	286307	0	correct
71275	336765	336765	0	correct
71276	473218	473218	0	correct
71277	490959	490959	0	correct
71278	746585	746585	0	correct
71279	705059	705059	0	correct
71280	257532	257532	0	correct
71281	781092	781092	0	correct
71282	181777	181777	0	correct
71283	663499	663499	0	correct
71284	2708	2708	0	correct
71285	626490	626490	0	correct
71286	487947	487947	0	correct
71287	665729	665729	0	correct
71288	928590	928590	0	correct
71289	271518	271518	0	correct
71290	281479	281479	0	correct
71291	382350	382350	0	correct
71292	43377	43377	0	correct
71293	616418	616418	0	correct
71294	620413	620413	0	correct
71295	65568	65568	0	correct
71296	56168	56168	0	correct
71297	295316	295316	1	correct
71298	506897	506897	0	correct
71299	406407	406407	0	correct
71300	381518	381518	0	correct
71301	533425	533425	0	correct
71302	475410	475410	0	correct
71303	486468	486468	0	correct
71304	162635	162635	0	correct
71305	718111	718111	0	correct
71306	90199	90199	0	correct
71307	473412	473412	0	correct
71308	748969	748969	0	correct
71309	904103	904103	0	correct
71310	245659	245659	0	correct
71311	380307	380307	0	correct
71312	800400	800400	0	correct
71313	525356	525356	0	correct
71314	758425	759193	0	wrong
71315	3210	3210	0	correct
71316	198373	198373	0	correct
71317	310468	310468	0	correct
71318	908264	908264	0	correct
71319	866547	866547	0	correct
71320	161274	161274	0	correct
71321	333566	333566	0	correct
71322	797122	797122	0	correct
71323	253178	253178	0	correct
71324	420521	420521	0	correct
71325	543521	543521	0	correct
71326	183011	183011	1	correct
71327	78727	78727	0	correct
71328	938084	938084	0	correct
71329	531589	527704	0	wrong
71330	963229	963229	0	correct
71331	303656	303656	0	correct
71332	511358	511358	0	correct
71333	383091	383091	0	correct
71334	469160	469160	0	correct
71335	791342	791342	0	correct
71336	900815	900815	0	correct
71337	661944	661944	0	correct
71338	596119	596119	0	correct
71339	446093	446093	0	correct
71340	266030	266030	0	correct
71341	577499	577499	0	correct
71342	425184	425184	0	correct
71343	766836	766836	0	correct
71344	835964	835964	1	correct
71345	745762	745762	0	correct
71346	859538	859538	0	correct
71347	185316	185316	0	correct
71348	939225	939225	0	correct
71349	300910	300910	0	correct
71350	288252	288252	0	correct
71351	348226	348226	0	correct
71352	679933	679933	0	correct
71353	187536	187536	0	correct
71354	68386	68386	0	correct
71355	12161	12161	0	correct
71356	725881	725881	0	correct
71357	173962	173962	0	correct
71358	563183	563183	0	correct
71359	808220	808220	0	correct
71360	249758	249758	0	correct
71361	545904	545904	0	correct
71362	654612	654612	0	correct
71363	341648	341648	0	correct
71364	135178	135178	0	correct
71365	608326	608326	0	correct
71366	333796	333796	0	correct
71367	739812	739812	0	correct
71368	400901	400901	0	correct
71369	354417	354417	0	correct
71370	777114	777114	0	correct
71371	466061	466061	0	correct
71372	308775	308775	0	correct
71373	64211	64211	0	correct
71374	49033	49033	0	correct
71375	597073	597073	0	correct
71376	180735	180735	0	correct
71377	356396	356396	0	correct
71378	608075	608075	0	correct
71379	433511	433511	0	correct
71380	15249	15249	1	correct
71381	422588	422588	0	correct
71382	792209	792209	0	correct
71383	632390	632390	0	correct
71384	901093	901093	0	correct
71385	572448	572448	0	correct
71386	495383	495383	0	correct
71387	422093	422093	0	correct
71388	707609	707609	0	correct
71389	16954	16954	0	correct
71390	462663	462663	0	correct
71391	620944	620944	0	correct
71392	308754	308754	0	correct
71393	879551	879551	0	correct
71394	164861	164861	0	correct
71395	769529	769529	0	correct
71396	518147	518147	0	correct
71397	981587	981587	0	correct
71398	929862	929862	0	correct
71399	139071	139071	0	correct
71400	889946	889946	0	correct
71401	222513	222513	0	correct
71402	919599	919599	0	correct
71403	539251	539251	0	correct
71404	966385	966385	0	correct
71405	235874	235874	0	correct
71406	165353	165353	0	correct
71407	34548	34548	0	correct
71408	146521	146521	0	correct
71409	402276	402276	0	correct
71410	427749	427749	0	correct
71411	287636	287636	0	correct
71412	689291	689291	1	correct
71413	263753	263753	0	correct
71414	439681	439681	0	correct
71415	953145	953145	0	correct
71416	892328	892328	0	correct
71417	238447	238447	0	correct
71418	717375	717375	0	correct
71419	129428	129428	0	correct
71420	633952	633952	0	correct
71421	125315	125315	0	correct
71422	71035	71035	0	correct
71423	806300	806300	0	correct
71424	175330	175330	0	correct
71425	714827	714827	0	correct
71426	428141	428141	0	correct
71427	129482	129482	0	correct
71428	976346	976346	0	correct
71429	219746	219746	0	correct
71430	334398	334398	0	correct
71431	747321	747321	0	correct
71432	629957	629957	0	correct
71433	274608	274608	0	correct
71434	988877	988877	0	correct
71435	981513	981513	0	correct
71436	264017	264017	0	correct
71437	540554	540554	0	correct
71438	166662	166662	0	correct
71439	192002	192002	0	correct
71440	546317	546317	0	correct
71441	858783	858783	0	correct
71442	551874	551874	0	correct
71443	319466	319466	0	correct
71444	921859	921859	0	correct
71445	288798	288798	0	correct
71446	26429	26429	0	correct
71447	327431	327431	0	correct
71448	407365	407365	0	correct
71449	768174	768174	0	correct
71450	312339	312339	0	correct
71451	173207	173207	0	correct
71452	571036	571036	0	correct
71453	381774	381774	0	correct
71454	9330	9330	0	correct
71455	30831	30831	0	correct
71456	711043	711043	0	correct
71457	826602	826602	0	correct
71458	484975	484975	0	correct
71459	340708	340708	0	correct
71460	700668	700668	0	correct
71461	248165	248165	0	correct
71462	447793	447793	0	correct
71463	579876	579876	0	correct
71464	474179	474179	0	correct
71465	704971	704971	0	correct
71466	895523	895523	0	correct
71467	812872	812872	0	correct
71468	210892	210892	0	correct
71469	347774	347774	0	correct
71470	217482	217482	0	correct
71471	812277	812277	0	correct
71472	559460	559460	0	correct
71473	464867	464867	0	correct
71474	660205	660205	0	correct
71475	101139	101139	0	correct
71476	354677	354677	0	correct
71477	846282	846282	0	correct
71478	519496	519496	0	correct
